Unnamed: 0,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Latitude,Longitude
333,Angola,Sorghum,2008,929,1010.0,40.0,24.27,-11.202692,17.873887
334,Angola,Soybeans,2008,8575,1010.0,40.0,24.27,-11.202692,17.873887
335,Angola,Sweet potatoes,2008,65437,1010.0,40.0,24.27,-11.202692,17.873887
336,Angola,Wheat,2008,10000,1010.0,40.0,24.27,-11.202692,17.873887
337,Angola,Cassava,2009,151759,1010.0,40.0,24.33,-11.202692,17.873887
338,Angola,Maize,2009,6614,1010.0,40.0,24.33,-11.202692,17.873887
339,Angola,Potatoes,2009,86509,1010.0,40.0,24.33,-11.202692,17.873887
340,Angola,"Rice, paddy",2009,6028,1010.0,40.0,24.33,-11.202692,17.873887
341,Angola,Sorghum,2009,2480,1010.0,40.0,24.33,-11.202692,17.873887
342,Angola,Soybeans,2009,4449,1010.0,40.0,24.33,-11.202692,17.873887
343,Angola,Sweet potatoes,2009,66475,1010.0,40.0,24.33,-11.202692,17.873887
344,Angola,Wheat,2009,10000,1010.0,40.0,24.33,-11.202692,17.873887
345,Angola,Cassava,2010,155782,1010.0,40.0,24.44,-11.202692,17.873887
346,Angola,Maize,2010,7200,1010.0,40.0,24.44,-11.202692,17.873887
347,Angola,Potatoes,2010,87425,1010.0,40.0,24.44,-11.202692,17.873887
348,Angola,"Rice, paddy",2010,7403,1010.0,40.0,24.44,-11.202692,17.873887
349,Angola,Sorghum,2010,2814,1010.0,40.0,24.44,-11.202692,17.873887
350,Angola,Soybeans,2010,4446,1010.0,40.0,24.44,-11.202692,17.873887
351,Angola,Sweet potatoes,2010,63001,1010.0,40.0,24.44,-11.202692,17.873887
352,Angola,Wheat,2010,10526,1010.0,40.0,24.44,-11.202692,17.873887
353,Angola,Cassava,2011,133649,1010.0,40.0,24.15,-11.202692,17.873887
354,Angola,Maize,2011,7376,1010.0,40.0,24.15,-11.202692,17.873887
355,Angola,Potatoes,2011,81366,1010.0,40.0,24.15,-11.202692,17.873887
356,Angola,"Rice, paddy",2011,8914,1010.0,40.0,24.15,-11.202692,17.873887
357,Angola,Sorghum,2011,3320,1010.0,40.0,24.15,-11.202692,17.873887
358,Angola,Soybeans,2011,5294,1010.0,40.0,24.15,-11.202692,17.873887
359,Angola,Sweet potatoes,2011,65512,1010.0,40.0,24.15,-11.202692,17.873887
360,Angola,Wheat,2011,10959,1010.0,40.0,24.15,-11.202692,17.873887
361,Angola,Cassava,2012,100073,1010.0,40.0,24.24,-11.202692,17.873887
362,Angola,Maize,2012,7770,1010.0,40.0,24.24,-11.202692,17.873887
363,Angola,Potatoes,2012,69381,1010.0,40.0,24.24,-11.202692,17.873887
364,Angola,"Rice, paddy",2012,7703,1010.0,40.0,24.24,-11.202692,17.873887
365,Angola,Sorghum,2012,998,1010.0,40.0,24.24,-11.202692,17.873887
366,Angola,Soybeans,2012,1641,1010.0,40.0,24.24,-11.202692,17.873887
367,Angola,Sweet potatoes,2012,52954,1010.0,40.0,24.24,-11.202692,17.873887
368,Angola,Wheat,2012,11258,1010.0,40.0,24.24,-11.202692,17.873887
369,Angola,Cassava,2013,140517,1010.0,40.0,24.55,-11.202692,17.873887
370,Angola,Maize,2013,9467,1010.0,40.0,24.55,-11.202692,17.873887
371,Angola,Potatoes,2013,63303,1010.0,40.0,24.55,-11.202692,17.873887
372,Angola,"Rice, paddy",2013,12744,1010.0,40.0,24.55,-11.202692,17.873887
373,Angola,Sorghum,2013,2415,1010.0,40.0,24.55,-11.202692,17.873887
374,Angola,Soybeans,2013,4405,1010.0,40.0,24.55,-11.202692,17.873887
375,Angola,Sweet potatoes,2013,73409,1010.0,40.0,24.55,-11.202692,17.873887
376,Angola,Wheat,2013,9022,1010.0,40.0,24.55,-11.202692,17.873887
377,Argentina,Cassava,1990,100000,591.0,26156.0,17.46,-38.416097,-63.61667199999999
378,Argentina,Cassava,1990,100000,591.0,26156.0,17.67,-38.416097,-63.61667199999999
379,Argentina,Maize,1990,34608,591.0,26156.0,17.46,-38.416097,-63.61667199999999
380,Argentina,Maize,1990,34608,591.0,26156.0,17.67,-38.416097,-63.61667199999999
381,Argentina,Potatoes,1990,202747,591.0,26156.0,17.46,-38.416097,-63.61667199999999
382,Argentina,Potatoes,1990,202747,591.0,26156.0,17.67,-38.416097,-63.61667199999999
383,Argentina,"Rice, paddy",1990,36709,591.0,26156.0,17.46,-38.416097,-63.61667199999999
384,Argentina,"Rice, paddy",1990,36709,591.0,26156.0,17.67,-38.416097,-63.61667199999999
385,Argentina,Sorghum,1990,28116,591.0,26156.0,17.46,-38.416097,-63.61667199999999
386,Argentina,Sorghum,1990,28116,591.0,26156.0,17.67,-38.416097,-63.61667199999999
387,Argentina,Soybeans,1990,21566,591.0,26156.0,17.46,-38.416097,-63.61667199999999
388,Argentina,Soybeans,1990,21566,591.0,26156.0,17.67,-38.416097,-63.61667199999999
389,Argentina,Sweet potatoes,1990,131864,591.0,26156.0,17.46,-38.416097,-63.61667199999999
390,Argentina,Sweet potatoes,1990,131864,591.0,26156.0,17.67,-38.416097,-63.61667199999999
391,Argentina,Wheat,1990,18947,591.0,26156.0,17.46,-38.416097,-63.61667199999999
392,Argentina,Wheat,1990,18947,591.0,26156.0,17.67,-38.416097,-63.61667199999999
393,Argentina,Cassava,1991,100000,591.0,26156.0,17.64,-38.416097,-63.61667199999999
394,Argentina,Cassava,1991,100000,591.0,26156.0,17.86,-38.416097,-63.61667199999999
395,Argentina,Maize,1991,40444,591.0,26156.0,17.64,-38.416097,-63.61667199999999
396,Argentina,Maize,1991,40444,591.0,26156.0,17.86,-38.416097,-63.61667199999999
397,Argentina,Potatoes,1991,205692,591.0,26156.0,17.64,-38.416097,-63.61667199999999
398,Argentina,Potatoes,1991,205692,591.0,26156.0,17.86,-38.416097,-63.61667199999999
399,Argentina,"Rice, paddy",1991,40294,591.0,26156.0,17.64,-38.416097,-63.61667199999999
400,Argentina,"Rice, paddy",1991,40294,591.0,26156.0,17.86,-38.416097,-63.61667199999999
401,Argentina,Sorghum,1991,33320,591.0,26156.0,17.64,-38.416097,-63.61667199999999
402,Argentina,Sorghum,1991,33320,591.0,26156.0,17.86,-38.416097,-63.61667199999999
403,Argentina,Soybeans,1991,22750,591.0,26156.0,17.64,-38.416097,-63.61667199999999
404,Argentina,Soybeans,1991,22750,591.0,26156.0,17.86,-38.416097,-63.61667199999999
405,Argentina,Sweet potatoes,1991,131364,591.0,26156.0,17.64,-38.416097,-63.61667199999999
406,Argentina,Sweet potatoes,1991,131364,591.0,26156.0,17.86,-38.416097,-63.61667199999999
407,Argentina,Wheat,1991,18972,591.0,26156.0,17.64,-38.416097,-63.61667199999999
408,Argentina,Wheat,1991,18972,591.0,26156.0,17.86,-38.416097,-63.61667199999999
409,Argentina,Cassava,1992,100000,591.0,26156.0,17.09,-38.416097,-63.61667199999999
410,Argentina,Cassava,1992,100000,591.0,26156.0,17.51,-38.416097,-63.61667199999999
411,Argentina,Maize,1992,45237,591.0,26156.0,17.09,-38.416097,-63.61667199999999
412,Argentina,Maize,1992,45237,591.0,26156.0,17.51,-38.416097,-63.61667199999999
413,Argentina,Potatoes,1992,199039,591.0,26156.0,17.09,-38.416097,-63.61667199999999
414,Argentina,Potatoes,1992,199039,591.0,26156.0,17.51,-38.416097,-63.61667199999999
415,Argentina,"Rice, paddy",1992,52075,591.0,26156.0,17.09,-38.416097,-63.61667199999999
416,Argentina,"Rice, paddy",1992,52075,591.0,26156.0,17.51,-38.416097,-63.61667199999999
417,Argentina,Sorghum,1992,36217,591.0,26156.0,17.09,-38.416097,-63.61667199999999
418,Argentina,Sorghum,1992,36217,591.0,26156.0,17.51,-38.416097,-63.61667199999999
419,Argentina,Soybeans,1992,22915,591.0,26156.0,17.09,-38.416097,-63.61667199999999
420,Argentina,Soybeans,1992,22915,591.0,26156.0,17.51,-38.416097,-63.61667199999999
421,Argentina,Sweet potatoes,1992,127273,591.0,26156.0,17.09,-38.416097,-63.61667199999999
422,Argentina,Sweet potatoes,1992,127273,591.0,26156.0,17.51,-38.416097,-63.61667199999999
423,Argentina,Wheat,1992,21809,591.0,26156.0,17.09,-38.416097,-63.61667199999999
424,Argentina,Wheat,1992,21809,591.0,26156.0,17.51,-38.416097,-63.61667199999999
425,Argentina,Cassava,1993,100000,591.0,26156.0,17.32,-38.416097,-63.61667199999999
426,Argentina,Cassava,1993,100000,591.0,26156.0,17.53,-38.416097,-63.61667199999999
427,Argentina,Maize,1993,43552,591.0,26156.0,17.32,-38.416097,-63.61667199999999
428,Argentina,Maize,1993,43552,591.0,26156.0,17.53,-38.416097,-63.61667199999999
429,Argentina,Potatoes,1993,210314,591.0,26156.0,17.32,-38.416097,-63.61667199999999
430,Argentina,Potatoes,1993,210314,591.0,26156.0,17.53,-38.416097,-63.61667199999999
431,Argentina,"Rice, paddy",1993,43559,591.0,26156.0,17.32,-38.416097,-63.61667199999999
432,Argentina,"Rice, paddy",1993,43559,591.0,26156.0,17.53,-38.416097,-63.61667199999999
433,Argentina,Sorghum,1993,39529,591.0,26156.0,17.32,-38.416097,-63.61667199999999
434,Argentina,Sorghum,1993,39529,591.0,26156.0,17.53,-38.416097,-63.61667199999999
435,Argentina,Soybeans,1993,21589,591.0,26156.0,17.32,-38.416097,-63.61667199999999
436,Argentina,Soybeans,1993,21589,591.0,26156.0,17.53,-38.416097,-63.61667199999999
437,Argentina,Sweet potatoes,1993,122955,591.0,26156.0,17.32,-38.416097,-63.61667199999999
438,Argentina,Sweet potatoes,1993,122955,591.0,26156.0,17.53,-38.416097,-63.61667199999999
439,Argentina,Wheat,1993,23272,591.0,26156.0,17.32,-38.416097,-63.61667199999999
440,Argentina,Wheat,1993,23272,591.0,26156.0,17.53,-38.416097,-63.61667199999999
441,Argentina,Cassava,1994,100000,591.0,30195.0,18.17,-38.416097,-63.61667199999999
442,Argentina,Cassava,1994,100000,591.0,30195.0,18.31,-38.416097,-63.61667199999999
443,Argentina,Maize,1994,42371,591.0,30195.0,18.17,-38.416097,-63.61667199999999
444,Argentina,Maize,1994,42371,591.0,30195.0,18.31,-38.416097,-63.61667199999999
445,Argentina,Potatoes,1994,230166,591.0,30195.0,18.17,-38.416097,-63.61667199999999
446,Argentina,Potatoes,1994,230166,591.0,30195.0,18.31,-38.416097,-63.61667199999999
447,Argentina,"Rice, paddy",1994,42989,591.0,30195.0,18.17,-38.416097,-63.61667199999999
448,Argentina,"Rice, paddy",1994,42989,591.0,30195.0,18.31,-38.416097,-63.61667199999999
449,Argentina,Sorghum,1994,35065,591.0,30195.0,18.17,-38.416097,-63.61667199999999
450,Argentina,Sorghum,1994,35065,591.0,30195.0,18.31,-38.416097,-63.61667199999999
451,Argentina,Soybeans,1994,20386,591.0,30195.0,18.17,-38.416097,-63.61667199999999
452,Argentina,Soybeans,1994,20386,591.0,30195.0,18.31,-38.416097,-63.61667199999999
453,Argentina,Sweet potatoes,1994,176667,591.0,30195.0,18.17,-38.416097,-63.61667199999999
454,Argentina,Sweet potatoes,1994,176667,591.0,30195.0,18.31,-38.416097,-63.61667199999999
455,Argentina,Wheat,1994,20237,591.0,30195.0,18.17,-38.416097,-63.61667199999999
456,Argentina,Wheat,1994,20237,591.0,30195.0,18.31,-38.416097,-63.61667199999999
457,Argentina,Cassava,1995,100000,591.0,37842.0,17.74,-38.416097,-63.61667199999999
458,Argentina,Cassava,1995,100000,591.0,37842.0,17.62,-38.416097,-63.61667199999999
459,Argentina,Maize,1995,45223,591.0,37842.0,17.74,-38.416097,-63.61667199999999
460,Argentina,Maize,1995,45223,591.0,37842.0,17.62,-38.416097,-63.61667199999999
461,Argentina,Potatoes,1995,274272,591.0,37842.0,17.74,-38.416097,-63.61667199999999
462,Argentina,Potatoes,1995,274272,591.0,37842.0,17.62,-38.416097,-63.61667199999999
463,Argentina,"Rice, paddy",1995,50306,591.0,37842.0,17.74,-38.416097,-63.61667199999999
464,Argentina,"Rice, paddy",1995,50306,591.0,37842.0,17.62,-38.416097,-63.61667199999999
465,Argentina,Sorghum,1995,34588,591.0,37842.0,17.74,-38.416097,-63.61667199999999
466,Argentina,Sorghum,1995,34588,591.0,37842.0,17.62,-38.416097,-63.61667199999999
467,Argentina,Soybeans,1995,20446,591.0,37842.0,17.74,-38.416097,-63.61667199999999
468,Argentina,Soybeans,1995,20446,591.0,37842.0,17.62,-38.416097,-63.61667199999999
469,Argentina,Sweet potatoes,1995,168000,591.0,37842.0,17.74,-38.416097,-63.61667199999999
470,Argentina,Sweet potatoes,1995,168000,591.0,37842.0,17.62,-38.416097,-63.61667199999999
471,Argentina,Wheat,1995,21675,591.0,37842.0,17.74,-38.416097,-63.61667199999999
472,Argentina,Wheat,1995,21675,591.0,37842.0,17.62,-38.416097,-63.61667199999999
473,Argentina,Cassava,1996,100000,591.0,54595.0,17.64,-38.416097,-63.61667199999999
474,Argentina,Cassava,1996,100000,591.0,54595.0,17.97,-38.416097,-63.61667199999999
475,Argentina,Maize,1996,40397,591.0,54595.0,17.64,-38.416097,-63.61667199999999
476,Argentina,Maize,1996,40397,591.0,54595.0,17.97,-38.416097,-63.61667199999999
477,Argentina,Potatoes,1996,228877,591.0,54595.0,17.64,-38.416097,-63.61667199999999
478,Argentina,Potatoes,1996,228877,591.0,54595.0,17.97,-38.416097,-63.61667199999999
479,Argentina,"Rice, paddy",1996,51031,591.0,54595.0,17.64,-38.416097,-63.61667199999999
480,Argentina,"Rice, paddy",1996,51031,591.0,54595.0,17.97,-38.416097,-63.61667199999999
481,Argentina,Sorghum,1996,38763,591.0,54595.0,17.64,-38.416097,-63.61667199999999
482,Argentina,Sorghum,1996,38763,591.0,54595.0,17.97,-38.416097,-63.61667199999999
483,Argentina,Soybeans,1996,21051,591.0,54595.0,17.64,-38.416097,-63.61667199999999
484,Argentina,Soybeans,1996,21051,591.0,54595.0,17.97,-38.416097,-63.61667199999999
485,Argentina,Sweet potatoes,1996,170000,591.0,54595.0,17.64,-38.416097,-63.61667199999999
486,Argentina,Sweet potatoes,1996,170000,591.0,54595.0,17.97,-38.416097,-63.61667199999999
487,Argentina,Wheat,1996,19344,591.0,54595.0,17.64,-38.416097,-63.61667199999999
488,Argentina,Wheat,1996,19344,591.0,54595.0,17.97,-38.416097,-63.61667199999999
489,Argentina,Cassava,1997,100000,591.0,77691.0,18.29,-38.416097,-63.61667199999999
490,Argentina,Cassava,1997,100000,591.0,77691.0,18.54,-38.416097,-63.61667199999999
491,Argentina,Maize,1997,45557,591.0,77691.0,18.29,-38.416097,-63.61667199999999
492,Argentina,Maize,1997,45557,591.0,77691.0,18.54,-38.416097,-63.61667199999999
493,Argentina,Potatoes,1997,268502,591.0,77691.0,18.29,-38.416097,-63.61667199999999
494,Argentina,Potatoes,1997,268502,591.0,77691.0,18.54,-38.416097,-63.61667199999999
495,Argentina,"Rice, paddy",1997,53703,591.0,77691.0,18.29,-38.416097,-63.61667199999999
496,Argentina,"Rice, paddy",1997,53703,591.0,77691.0,18.54,-38.416097,-63.61667199999999
497,Argentina,Sorghum,1997,36845,591.0,77691.0,18.29,-38.416097,-63.61667199999999
498,Argentina,Sorghum,1997,36845,591.0,77691.0,18.54,-38.416097,-63.61667199999999
499,Argentina,Soybeans,1997,17212,591.0,77691.0,18.29,-38.416097,-63.61667199999999
500,Argentina,Soybeans,1997,17212,591.0,77691.0,18.54,-38.416097,-63.61667199999999
501,Argentina,Sweet potatoes,1997,145662,591.0,77691.0,18.29,-38.416097,-63.61667199999999
502,Argentina,Sweet potatoes,1997,145662,591.0,77691.0,18.54,-38.416097,-63.61667199999999
503,Argentina,Wheat,1997,22426,591.0,77691.0,18.29,-38.416097,-63.61667199999999
504,Argentina,Wheat,1997,22426,591.0,77691.0,18.54,-38.416097,-63.61667199999999
505,Argentina,Cassava,1998,100000,591.0,62397.0,17.23,-38.416097,-63.61667199999999
506,Argentina,Cassava,1998,100000,591.0,62397.0,17.52,-38.416097,-63.61667199999999
507,Argentina,Maize,1998,60780,591.0,62397.0,17.23,-38.416097,-63.61667199999999
508,Argentina,Maize,1998,60780,591.0,62397.0,17.52,-38.416097,-63.61667199999999
509,Argentina,Potatoes,1998,293744,591.0,62397.0,17.23,-38.416097,-63.61667199999999
510,Argentina,Potatoes,1998,293744,591.0,62397.0,17.52,-38.416097,-63.61667199999999
511,Argentina,"Rice, paddy",1998,47762,591.0,62397.0,17.23,-38.416097,-63.61667199999999
512,Argentina,"Rice, paddy",1998,47762,591.0,62397.0,17.52,-38.416097,-63.61667199999999
513,Argentina,Sorghum,1998,48105,591.0,62397.0,17.23,-38.416097,-63.61667199999999
514,Argentina,Sorghum,1998,48105,591.0,62397.0,17.52,-38.416097,-63.61667199999999
515,Argentina,Soybeans,1998,26937,591.0,62397.0,17.23,-38.416097,-63.61667199999999
516,Argentina,Soybeans,1998,26937,591.0,62397.0,17.52,-38.416097,-63.61667199999999
517,Argentina,Sweet potatoes,1998,175055,591.0,62397.0,17.23,-38.416097,-63.61667199999999
518,Argentina,Sweet potatoes,1998,175055,591.0,62397.0,17.52,-38.416097,-63.61667199999999
519,Argentina,Wheat,1998,26088,591.0,62397.0,17.23,-38.416097,-63.61667199999999
520,Argentina,Wheat,1998,26088,591.0,62397.0,17.52,-38.416097,-63.61667199999999
521,Argentina,Cassava,1999,100000,591.0,62831.39,17.15,-38.416097,-63.61667199999999
522,Argentina,Cassava,1999,100000,591.0,62831.39,17.71,-38.416097,-63.61667199999999
523,Argentina,Maize,1999,53702,591.0,62831.39,17.15,-38.416097,-63.61667199999999
524,Argentina,Maize,1999,53702,591.0,62831.39,17.71,-38.416097,-63.61667199999999
525,Argentina,Potatoes,1999,238938,591.0,62831.39,17.15,-38.416097,-63.61667199999999
526,Argentina,Potatoes,1999,238938,591.0,62831.39,17.71,-38.416097,-63.61667199999999
527,Argentina,"Rice, paddy",1999,57337,591.0,62831.39,17.15,-38.416097,-63.61667199999999
528,Argentina,"Rice, paddy",1999,57337,591.0,62831.39,17.71,-38.416097,-63.61667199999999
529,Argentina,Sorghum,1999,43845,591.0,62831.39,17.15,-38.416097,-63.61667199999999
530,Argentina,Sorghum,1999,43845,591.0,62831.39,17.71,-38.416097,-63.61667199999999
531,Argentina,Soybeans,1999,24450,591.0,62831.39,17.15,-38.416097,-63.61667199999999
532,Argentina,Soybeans,1999,24450,591.0,62831.39,17.71,-38.416097,-63.61667199999999
533,Argentina,Sweet potatoes,1999,143991,591.0,62831.39,17.15,-38.416097,-63.61667199999999
534,Argentina,Sweet potatoes,1999,143991,591.0,62831.39,17.71,-38.416097,-63.61667199999999
535,Argentina,Wheat,1999,23028,591.0,62831.39,17.15,-38.416097,-63.61667199999999
536,Argentina,Wheat,1999,23028,591.0,62831.39,17.71,-38.416097,-63.61667199999999
537,Argentina,Cassava,2000,100000,591.0,63265.78,16.98,-38.416097,-63.61667199999999
538,Argentina,Cassava,2000,100000,591.0,63265.78,17.66,-38.416097,-63.61667199999999
539,Argentina,Maize,2000,54329,591.0,63265.78,16.98,-38.416097,-63.61667199999999
540,Argentina,Maize,2000,54329,591.0,63265.78,17.66,-38.416097,-63.61667199999999
541,Argentina,Potatoes,2000,277566,591.0,63265.78,16.98,-38.416097,-63.61667199999999
542,Argentina,Potatoes,2000,277566,591.0,63265.78,17.66,-38.416097,-63.61667199999999
543,Argentina,"Rice, paddy",2000,47798,591.0,63265.78,16.98,-38.416097,-63.61667199999999
544,Argentina,"Rice, paddy",2000,47798,591.0,63265.78,17.66,-38.416097,-63.61667199999999
545,Argentina,Sorghum,2000,46477,591.0,63265.78,16.98,-38.416097,-63.61667199999999
546,Argentina,Sorghum,2000,46477,591.0,63265.78,17.66,-38.416097,-63.61667199999999
547,Argentina,Soybeans,2000,23312,591.0,63265.78,16.98,-38.416097,-63.61667199999999
548,Argentina,Soybeans,2000,23312,591.0,63265.78,17.66,-38.416097,-63.61667199999999
549,Argentina,Sweet potatoes,2000,151462,591.0,63265.78,16.98,-38.416097,-63.61667199999999
550,Argentina,Sweet potatoes,2000,151462,591.0,63265.78,17.66,-38.416097,-63.61667199999999
551,Argentina,Wheat,2000,24873,591.0,63265.78,16.98,-38.416097,-63.61667199999999
552,Argentina,Wheat,2000,24873,591.0,63265.78,17.66,-38.416097,-63.61667199999999
553,Argentina,Cassava,2001,100000,591.0,63700.17,17.71,-38.416097,-63.61667199999999
554,Argentina,Cassava,2001,100000,591.0,63700.17,18.42,-38.416097,-63.61667199999999
555,Argentina,Maize,2001,54553,591.0,63700.17,17.71,-38.416097,-63.61667199999999
556,Argentina,Maize,2001,54553,591.0,63700.17,18.42,-38.416097,-63.61667199999999
557,Argentina,Potatoes,2001,283768,591.0,63700.17,17.71,-38.416097,-63.61667199999999
558,Argentina,Potatoes,2001,283768,591.0,63700.17,18.42,-38.416097,-63.61667199999999
559,Argentina,"Rice, paddy",2001,57495,591.0,63700.17,17.71,-38.416097,-63.61667199999999
560,Argentina,"Rice, paddy",2001,57495,591.0,63700.17,18.42,-38.416097,-63.61667199999999
561,Argentina,Sorghum,2001,47429,591.0,63700.17,17.71,-38.416097,-63.61667199999999
562,Argentina,Sorghum,2001,47429,591.0,63700.17,18.42,-38.416097,-63.61667199999999
563,Argentina,Soybeans,2001,25846,591.0,63700.17,17.71,-38.416097,-63.61667199999999
564,Argentina,Soybeans,2001,25846,591.0,63700.17,18.42,-38.416097,-63.61667199999999
565,Argentina,Sweet potatoes,2001,155212,591.0,63700.17,17.71,-38.416097,-63.61667199999999
566,Argentina,Sweet potatoes,2001,155212,591.0,63700.17,18.42,-38.416097,-63.61667199999999
567,Argentina,Wheat,2001,24934,591.0,63700.17,17.71,-38.416097,-63.61667199999999
568,Argentina,Wheat,2001,24934,591.0,63700.17,18.42,-38.416097,-63.61667199999999
569,Argentina,Cassava,2002,100000,591.0,64134.56,17.58,-38.416097,-63.61667199999999
570,Argentina,Cassava,2002,100000,591.0,64134.56,18.07,-38.416097,-63.61667199999999
571,Argentina,Maize,2002,60791,591.0,64134.56,17.58,-38.416097,-63.61667199999999
572,Argentina,Maize,2002,60791,591.0,64134.56,18.07,-38.416097,-63.61667199999999
573,Argentina,Potatoes,2002,251347,591.0,64134.56,17.58,-38.416097,-63.61667199999999
574,Argentina,Potatoes,2002,251347,591.0,64134.56,18.07,-38.416097,-63.61667199999999
575,Argentina,"Rice, paddy",2002,57197,591.0,64134.56,17.58,-38.416097,-63.61667199999999
576,Argentina,"Rice, paddy",2002,57197,591.0,64134.56,18.07,-38.416097,-63.61667199999999
577,Argentina,Sorghum,2002,52691,591.0,64134.56,17.58,-38.416097,-63.61667199999999
578,Argentina,Sorghum,2002,52691,591.0,64134.56,18.07,-38.416097,-63.61667199999999
579,Argentina,Soybeans,2002,26304,591.0,64134.56,17.58,-38.416097,-63.61667199999999
580,Argentina,Soybeans,2002,26304,591.0,64134.56,18.07,-38.416097,-63.61667199999999
581,Argentina,Sweet potatoes,2002,155890,591.0,64134.56,17.58,-38.416097,-63.61667199999999
582,Argentina,Sweet potatoes,2002,155890,591.0,64134.56,18.07,-38.416097,-63.61667199999999
583,Argentina,Wheat,2002,22398,591.0,64134.56,17.58,-38.416097,-63.61667199999999
584,Argentina,Wheat,2002,22398,591.0,64134.56,18.07,-38.416097,-63.61667199999999
585,Argentina,Cassava,2004,100000,591.0,65003.34,17.67,-38.416097,-63.61667199999999
586,Argentina,Cassava,2004,100000,591.0,65003.34,18.11,-38.416097,-63.61667199999999
587,Argentina,Maize,2004,63931,591.0,65003.34,17.67,-38.416097,-63.61667199999999
588,Argentina,Maize,2004,63931,591.0,65003.34,18.11,-38.416097,-63.61667199999999
